# File:SSP_database_v9.csv,,,,,,,,,,,,,,,,,,,,,,,,
MODEL,SCENARIO,iso,REGION,VARIABLE,UNIT,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged45-49,million,2.848314997,3.06513497,3.294529464,3.409820244,3.9149309,4.136116874,4.106114014,3.131675388,3.061010257,3.259278405,3.246840624,3.104200796,2.823438904,2.557701952,2.410919971,2.331539312,2.237263724,2.049835807,1.923156222
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged5-9,million,3.27331,3.477085165,3.454391687,3.291834516,2.981252115,2.687960027,2.520894985,2.424018211,2.312682184,2.106643667,1.964751727,1.835466163,1.740751905,1.662629591,1.576651788,1.484512155,1.400113552,1.330007037,1.272532032
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged50-54,million,2.374506,2.803230269,3.020785215,3.250311053,3.367355681,3.87135597,4.094037341,4.068113611,3.105880957,3.038314641,3.237437674,3.228008471,3.08867822,2.81143017,2.548603106,2.403927742,2.32618392,2.233356226,2.047317625
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged55-59,million,1.900235002,2.324235938,2.750447948,2.967834297,3.19821483,3.317864954,3.821093208,4.046233104,4.025542861,3.077321983,3.013502027,3.214482386,3.208263885,3.072527705,2.799030052,2.539293148,2.396815767,2.32074,2.229408261
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged60-64,million,1.164222001,1.840056209,2.259154807,2.680589181,2.898424659,3.130507631,3.253515237,3.756338619,3.985192893,3.971997092,3.041163324,2.98285685,3.186196656,3.184098607,3.052925753,2.784144863,2.528213618,2.388403214,2.314409473
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged65-69,million,0.918509,1.103515725,1.755669191,2.165380323,2.580228157,2.799197774,3.033367789,3.161294214,3.6640865,3.899430247,3.896840786,2.991181197,2.940205928,3.146797078,3.150348456,3.025502378,2.763151545,2.512325478,2.376160634
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged70-74,million,0.801435,0.834793115,1.015498274,1.628870984,2.023374841,2.427389511,2.646550271,2.882927764,3.017682329,3.520544345,3.765431944,3.779734536,2.91212981,2.872172108,3.08344076,3.095678933,2.980530929,2.728072827,2.485393935
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged75-79,million,0.688602999,0.676807138,0.718495834,0.88803104,1.442980965,1.812834502,2.197496981,2.415049492,2.653111429,2.798072454,3.298234034,3.555311873,3.592651065,2.784342689,2.761036151,2.979066005,3.004464355,2.904201527,2.667884562
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged80-84,million,0.40339,0.514181621,0.519677457,0.565014176,0.715196337,1.185196001,1.515067505,1.866004885,2.077473014,2.315328524,2.470490081,2.958961351,3.227403364,3.296187619,2.579172989,2.580670616,2.80733571,2.851862249,2.775282822
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged85-89,million,0.198306,0.247040323,0.328686358,0.343665971,0.38646073,0.505865101,0.863466785,1.131913019,1.429015568,1.626093974,1.852388453,2.012063931,2.467397221,2.741496738,2.847868853,2.263578867,2.297800157,2.532126547,2.60367275
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged90-94,million,0.061562,0.089679446,0.119030951,0.166447958,0.182025951,0.213967003,0.293686567,0.521475771,0.709573019,0.931057567,1.09543336,1.28858054,1.437213338,1.825566929,2.087207869,2.227241639,1.814201643,1.88297077,2.119196973
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Female|Aged95-99,million,0.012499,0.018035903,0.028711951,0.040760432,0.060547148,0.070080529,0.087453396,0.126992721,0.238045105,0.341791842,0.474699022,0.585519985,0.721054665,0.837847615,1.119138608,1.336038215,1.484047464,1.253456053,1.347038724
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male,million,43.4179,45.72768316,47.78270199,49.40618566,50.58835567,51.40645957,51.89115343,52.01125618,51.69539731,51.05497786,50.1431742,49.01715243,47.72509837,46.2815779,44.72416461,43.12755966,41.57420525,40.10354019,38.70498097
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged0-4,million,3.674625,3.650635056,3.479198318,3.150261081,2.839717137,2.662177368,2.558942633,2.440567904,2.222319338,2.072088291,1.934403455,1.833334752,1.749987168,1.65846617,1.560603956,1.470999193,1.396520122,1.335372408,1.279755639
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged10-14,million,3.501775,3.409600785,3.619345705,3.598566054,3.431624469,3.10946725,2.804872721,2.63094206,2.530201528,2.414462259,2.200187231,2.053043145,1.918776412,1.820549015,1.739713153,1.650546284,1.554855989,1.467179815,1.394399895
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged100+,million,3.52E-04,6.72E-04,0.001084295,0.0017445,0.00256844,0.004150501,0.005538648,0.007841621,0.012482151,0.028529588,0.047989102,0.075178213,0.105965121,0.147978333,0.198804215,0.301382943,0.422582307,0.545717893,0.567226761
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged15-19,million,4.573023995,3.484560379,3.394332102,3.604085398,3.584389662,3.419049918,3.098950403,2.79616727,2.623445235,2.523581399,2.408701973,2.195538178,2.049258428,1.915732639,1.818107395,1.73779174,1.649097603,1.553825609,1.466512297
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged20-24,million,4.542113,4.538642634,3.459314246,3.371359593,3.581350117,3.563410722,3.400509977,3.083578571,2.78360256,2.612729965,2.514159866,2.400679939,2.189090416,2.044019808,1.91155004,1.814791077,1.735223535,1.64719965,1.552528744
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged25-29,million,4.167298996,4.452816511,4.452970952,3.399549913,3.315995461,3.524327371,3.508969754,3.351030516,3.04183971,2.748785469,2.582061405,2.48789732,2.378750647,2.172027322,2.030860388,1.901872658,1.808091845,1.73122295,1.645728252
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged30-34,million,3.524261007,4.082046532,4.366195112,4.369483572,3.34224971,3.262951237,3.469377429,3.45634576,3.303532548,3.002093502,2.715850902,2.554850495,2.465170069,2.360353458,2.158279335,2.020828771,1.895086476,1.804066214,1.729689121
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged35-39,million,3.302338997,3.464017368,4.016604215,4.298710461,4.305183254,3.298642685,3.222939591,3.428382055,3.417530278,3.268890086,2.97338414,2.693158462,2.536449148,2.450147976,2.3485378,2.149771425,2.014944564,1.891447732,1.802347077
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged40-44,million,2.980791,3.249259745,3.411729047,3.959998937,4.241638481,4.251516914,3.262007125,3.189681976,3.394907272,3.386289472,3.241242661,2.951401306,2.67601854,2.522760329,2.439198724,2.340137652,2.143915864,2.011080966,1.889290422
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged45-49,million,2.699531,2.927721011,3.195331,3.358515114,3.904171182,4.186429796,4.200461177,3.22708946,3.158496799,3.364221205,3.35830313,3.217716224,2.932871295,2.661692632,2.511431156,2.430225689,2.333310579,2.139167114,2.007961539
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged5-9,million,3.42958,3.639407638,3.617760819,3.449107949,3.124438406,2.817633585,2.642320095,2.540610104,2.423875861,2.208116478,2.05958466,1.924080114,1.824828833,1.743086366,1.653074186,1.556609123,1.468248747,1.394863616,1.334698919
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged50-54,million,2.205668998,2.635539052,2.86300231,3.129023835,3.294037878,3.83756522,4.121576825,4.141361002,3.186678272,3.122894134,3.329888201,3.328151509,3.192572363,2.913164354,2.646554274,2.499504394,2.420777279,2.32604447,2.134036938
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged55-59,million,1.716774002,2.132487688,2.554904888,2.780314587,3.045520354,3.21304043,3.754709077,4.041772859,4.069485984,3.137654679,3.079835495,3.289216244,3.292655887,3.163102883,2.890213183,2.629008928,2.485699971,2.409766433,2.317530161
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged60-64,million,0.911608001,1.629403971,2.033735095,2.44444276,2.668269885,2.932424048,3.103370102,3.642704183,3.93444098,3.973263616,3.071225419,3.022059735,3.235109557,3.24566533,3.124431055,2.860350634,2.60635597,2.467929926,2.395742052
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged65-69,million,0.702759001,0.839130866,1.510409119,1.896981927,2.292712857,2.514422753,2.776781246,2.952093974,3.488584546,3.787258485,3.84114593,2.97998405,2.942649396,3.160498325,3.180734214,3.070796664,2.818620202,2.574175181,2.442282415
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged70-74,million,0.587713,0.613237535,0.741814943,1.34795823,1.710445897,2.084307723,2.301790739,2.559916999,2.740068013,3.270523037,3.5752951,3.647852457,2.845509636,2.824421871,3.048598239,3.082451207,2.988634318,2.753457965,2.523099168
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged75-79,million,0.478907,0.465337181,0.496689427,0.611943993,1.129961188,1.455808024,1.796433072,2.004704886,2.253965202,2.437631052,2.95240019,3.260912425,3.357907557,2.641151751,2.642901559,2.874823307,2.927732655,2.856787097,2.647300088
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged80-84,million,0.263268,0.322990482,0.324454258,0.357670193,0.453339039,0.856837102,1.129469951,1.419803096,1.610747466,1.841221762,2.022160501,2.499882199,2.806095488,2.931046839,2.336207619,2.368028859,2.607326014,2.68453063,2.646115322
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged85-89,million,0.118492,0.139020694,0.178352137,0.18758981,0.216448607,0.285153598,0.557669461,0.758877108,0.981232557,1.140768219,1.337287511,1.49997677,1.91220051,2.199222772,2.348669184,1.911216244,1.976056893,2.215504002,2.320214076
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged90-94,million,0.031936,0.043849963,0.054642263,0.074374181,0.083074633,0.10159881,0.140979751,0.288374576,0.410580525,0.552120763,0.667146904,0.808826695,0.938474342,1.249322953,1.489941392,1.645248842,1.381238026,1.469801331,1.693609265
IIASA-WiC POP,SSP2_v9_130115,vnm,VNM,Population|Male|Aged95-99,million,0.005084,0.007305862,0.010831744,0.014503571,0.021219013,0.025544511,0.03348365,0.049410197,0.107380487,0.161854399,0.230920423,0.293412193,0.374757555,0.457166774,0.645753542,0.811174026,0.939886293,0.824399187,0.914912819
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population,million,0.239651,0.267252842,0.293777374,0.31998913,0.345903404,0.370646963,0.393374559,0.414052695,0.432590528,0.448921534,0.46305906,0.474484961,0.483288492,0.489108753,0.492350633,0.493086583,0.491389107,0.487496484,0.482110271
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female,million,0.117573,0.131316909,0.144532596,0.157591403,0.170492048,0.182802193,0.19411795,0.204428773,0.213690112,0.221884106,0.229043975,0.234921498,0.239551406,0.242721765,0.244598778,0.24521598,0.244579181,0.242811294,0.240247861
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged0-4,million,0.016086,0.015877592,0.015646182,0.015848435,0.016118934,0.016021044,0.015568043,0.015154164,0.014739751,0.01430932,0.013938532,0.013358807,0.012858053,0.012193787,0.011677724,0.011158865,0.010568235,0.00999787,0.009654885
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged10-14,million,0.013616,0.01476805,0.016001216,0.01580696,0.015584789,0.015792686,0.016067328,0.015974395,0.015527411,0.015118694,0.014708752,0.014282326,0.013915006,0.013338702,0.012840885,0.012179423,0.011665718,0.011148901,0.010560073
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged100+,million,1.00E-06,6.33E-07,5.79E-07,6.41E-07,8.71E-07,1.39E-06,2.42E-06,4.49E-06,7.87E-06,1.44E-05,2.63E-05,4.78E-05,7.82E-05,1.16E-04,1.82E-04,3.09E-04,4.68E-04,6.94E-04,0.001007981
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged15-19,million,0.01226,0.013587127,0.014740927,0.015974808,0.015783633,0.015564116,0.015773586,0.016049657,0.015958535,0.015513612,0.015106752,0.014698429,0.014273479,0.013907471,0.013332384,0.012835607,0.012175106,0.011662182,0.011146026
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged20-24,million,0.010968,0.012223617,0.013551822,0.01470619,0.015940756,0.015753233,0.015536839,0.015748394,0.016026253,0.015937391,0.015495132,0.015090592,0.01468445,0.014261541,0.013897242,0.013323829,0.012828478,0.012169314,0.011657469
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged25-29,million,0.00985,0.010929083,0.012182818,0.013508125,0.014661672,0.015895967,0.015713072,0.015500848,0.015714284,0.015993469,0.015907305,0.015468742,0.015067722,0.014664991,0.014245171,0.013883703,0.013313063,0.012820202,0.012163388
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged30-34,million,0.007973,0.009805381,0.010885668,0.01213649,0.013458742,0.014611424,0.015845229,0.01566763,0.015460256,0.015675993,0.015956978,0.015875058,0.015441146,0.015044423,0.014645512,0.014229202,0.01387084,0.013303158,0.01281286
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged35-39,million,0.006836,0.007924782,0.009753052,0.0108329,0.012081884,0.013402062,0.014554538,0.015788757,0.015617208,0.01541533,0.015634375,0.015919531,0.015842457,0.015413709,0.015021384,0.01462644,0.014213662,0.013858367,0.013293515
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged40-44,million,0.006298,0.006776554,0.007863263,0.009685136,0.01076503,0.012012888,0.013331903,0.014485593,0.015721178,0.015557221,0.015362534,0.015586992,0.015877225,0.015805983,0.015382952,0.014995632,0.014605072,0.014196146,0.013844078
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged45-49,million,0.005343,0.006213188,0.006694184,0.007776436,0.009589973,0.010670026,0.011917259,0.013236483,0.014392573,0.015630572,0.015477565,0.015292816,0.015524893,0.015822291,0.015759074,0.015343611,0.014962796,0.014577906,0.014173823
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged5-9,million,0.014794,0.016025212,0.015828039,0.015603253,0.015809664,0.016083247,0.015988728,0.015539839,0.015129535,0.014718143,0.014290496,0.013922113,0.013344728,0.012846013,0.012183674,0.01166926,0.011151827,0.010562464,0.009993149
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged50-54,million,0.004131,0.005231021,0.006094316,0.00657726,0.007653541,0.00945552,0.010536126,0.011783773,0.013103873,0.014263672,0.015506243,0.015368455,0.015198051,0.015441243,0.015748482,0.015695626,0.015290592,0.014918726,0.014541424
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged55-59,million,0.003082,0.00399654,0.005075088,0.005928465,0.006414433,0.007482698,0.009269356,0.010351782,0.011600145,0.012921897,0.014088382,0.015337279,0.015221375,0.015071598,0.015329243,0.015649677,0.015611006,0.015220203,0.014860231
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged60-64,million,0.002281,0.00292167,0.003805453,0.004853769,0.005693487,0.00618383,0.007241507,0.00900741,0.010091785,0.011341188,0.012667035,0.013842119,0.015101707,0.015018053,0.014894376,0.015173185,0.015512452,0.01549397,0.015122839
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged65-69,million,0.001735,0.002082559,0.002685549,0.003523837,0.004525974,0.005343622,0.005839505,0.00687977,0.008610208,0.009694457,0.010944424,0.012272081,0.013460364,0.014736423,0.014696449,0.014616179,0.014927255,0.015295516,0.015307577
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged70-74,million,0.001129,0.001478808,0.001793823,0.002341519,0.003108232,0.004036323,0.004816344,0.005314017,0.006317772,0.007982671,0.00905872,0.010297736,0.01162273,0.012826515,0.014121173,0.014155165,0.014143452,0.014505703,0.014919016
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged75-79,million,6.74E-04,8.55E-04,0.00113457,0.001404856,0.001868616,0.002527615,0.003343773,0.00405758,0.004542703,0.005480194,0.007030749,0.008076272,0.00928812,0.010597148,0.011810152,0.01312202,0.013264716,0.013356532,0.013793406
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged80-84,million,3.36E-04,4.20E-04,5.43E-04,7.42E-04,9.47E-04,0.001297648,0.001810585,0.002463687,0.003065144,0.003514172,0.004335203,0.005691969,0.006670569,0.007814833,0.009070945,0.010270566,0.011580011,0.011866435,0.012096145
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged85-89,million,1.34E-04,1.55E-04,1.98E-04,2.68E-04,3.81E-04,5.09E-04,7.31E-04,0.001066769,0.001510672,0.001955786,0.002320146,0.002959515,0.00402757,0.004865059,0.005868627,0.006994324,0.008117667,0.009367618,0.009804707
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged90-94,million,3.90E-05,3.98E-05,4.74E-05,6.42E-05,9.17E-05,1.38E-04,1.98E-04,3.04E-04,4.70E-04,7.07E-04,9.64E-04,0.001203158,0.001612992,0.00230662,0.002921657,0.003676109,0.004559555,0.005495997,0.006567519
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Female|Aged95-99,million,7.00E-06,6.48E-06,6.82E-06,8.64E-06,1.25E-05,1.94E-05,3.20E-05,5.00E-05,8.28E-05,1.39E-04,2.24E-04,3.30E-04,4.41E-04,6.30E-04,9.70E-04,0.00130881,0.001749883,0.002300559,0.002927749
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male,million,0.122078,0.135935933,0.149244778,0.162397728,0.175411356,0.18784477,0.199256609,0.209623922,0.218900416,0.227037428,0.234015085,0.239563462,0.243737086,0.246386989,0.247751855,0.247870603,0.246809926,0.24468519,0.24186241
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged0-4,million,0.017066,0.016858567,0.016630476,0.016869402,0.017180696,0.017088958,0.016620473,0.016190576,0.015751832,0.015301192,0.014908112,0.014288213,0.013752976,0.013041897,0.012490089,0.011934841,0.011303226,0.010693156,0.010326347
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged10-14,million,0.014431,0.015621038,0.016935303,0.016751216,0.016542104,0.016793608,0.017112873,0.017030528,0.016571144,0.016147989,0.015715566,0.015269721,0.014880643,0.014264682,0.013732878,0.013025201,0.012476259,0.011923573,0.011294242
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged100+,million,0,4.70E-07,4.61E-07,4.34E-07,4.34E-07,5.12E-07,6.94E-07,1.06E-06,1.73E-06,2.72E-06,4.64E-06,8.18E-06,1.36E-05,2.15E-05,3.84E-05,7.18E-05,1.19E-04,1.90E-04,2.94E-04
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged15-19,million,0.013101,0.01437747,0.015569671,0.016886096,0.016708694,0.016504686,0.016759901,0.017082507,0.017003234,0.016547877,0.016127803,0.01569803,0.015254606,0.014867587,0.014253699,0.013723638,0.013017637,0.012470048,0.011918528
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged20-24,million,0.011709,0.013028243,0.014307147,0.015501845,0.016821422,0.016651571,0.016454717,0.016715025,0.017040996,0.016966774,0.016516109,0.016100009,0.015673876,0.015233654,0.014849526,0.014238418,0.013710804,0.013007077,0.012461341
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged25-29,million,0.010351,0.011629941,0.012947537,0.014225604,0.015422007,0.016742136,0.016581197,0.016392238,0.016655808,0.016985366,0.016915465,0.016471477,0.016061543,0.015641097,0.015206277,0.014827025,0.014220779,0.013697487,0.012997843
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged30-34,million,0.008124,0.010275504,0.011554298,0.012870383,0.014148074,0.015344488,0.016665301,0.016512802,0.016330039,0.016597785,0.016929791,0.016866517,0.016429734,0.016026261,0.015611908,0.015182651,0.014808499,0.014207111,0.013688126
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged35-39,million,0.006555,0.008054927,0.010196672,0.011474835,0.012791147,0.014068079,0.015265964,0.016588428,0.016443176,0.016268366,0.016540069,0.016877923,0.016821421,0.016391637,0.015994563,0.015585973,0.015162038,0.014792578,0.014195603
IIASA-WiC POP,SSP2_v9_130115,vut,VUT,Population|Male|Aged40-44,million,0.005957,0.006478779,0.00796942,0.010099723,0.011378288,0.012694259,0.013972571,0.0151738,0.01649753,0.016363746,0.016197988,0.01647691,0.016821589,0.016772404,0.016350385,0.015960017,0.015557546,0.015138978,0.014774149
